epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,20162.6,0.84481,0.64861,1.19411,0.92149,0.87391,0.9345,0.69424,0.78242,0.75271,0.99651,0.000892,0.000892,0.000892
186,20265.7,0.65241,0.35272,1.03741,0.92064,0.87506,0.93464,0.69502,0.78238,0.75093,0.99629,0.0008425,0.0008425,0.0008425
187,20366.3,0.64795,0.34412,1.03406,0.92188,0.87281,0.93419,0.69483,0.78244,0.74712,0.99637,0.000793,0.000793,0.000793
188,20467.6,0.64729,0.34668,1.03575,0.92262,0.87203,0.93438,0.69545,0.7822,0.74406,0.99656,0.0007435,0.0007435,0.0007435
189,20568.5,0.64274,0.343,1.02949,0.92017,0.87764,0.93453,0.69556,0.78202,0.73981,0.99686,0.000694,0.000694,0.000694
190,20668.8,0.64363,0.34008,1.03124,0.92114,0.8764,0.9347,0.69595,0.7813,0.73551,0.99674,0.0006445,0.0006445,0.0006445
191,20770.2,0.6388,0.33656,1.03148,0.92477,0.87377,0.93513,0.69652,0.78086,0.72955,0.99679,0.000595,0.000595,0.000595
192,20871.6,0.62712,0.33076,1.02123,0.9215,0.87708,0.9355,0.69717,0.78036,0.72468,0.9968,0.0005455,0.0005455,0.0005455
193,20972.2,0.63096,0.33459,1.02458,0.94028,0.86302,0.93544,0.698,0.78009,0.72064,0.99669,0.000496,0.000496,0.000496
194,21073.1,0.62497,0.32966,1.02039,0.94173,0.86165,0.93547,0.6987,0.77945,0.71657,0.9962,0.0004465,0.0004465,0.0004465
195,21174.8,0.61625,0.32557,1.01469,0.92614,0.87344,0.93506,0.69829,0.77938,0.71331,0.99614,0.000397,0.000397,0.000397
196,21275.4,0.61189,0.32181,1.00823,0.92931,0.87084,0.93497,0.69861,0.77907,0.70956,0.9962,0.0003475,0.0003475,0.0003475
197,21376.3,0.61593,0.32313,1.01356,0.93012,0.87129,0.93532,0.69857,0.7787,0.70578,0.99618,0.000298,0.000298,0.000298
198,21477.4,0.60496,0.3176,1.00684,0.92946,0.87102,0.93523,0.69871,0.77832,0.7034,0.99626,0.0002485,0.0002485,0.0002485
199,21578.3,0.61189,0.32041,1.01242,0.93072,0.87185,0.9356,0.69913,0.77754,0.6997,0.99582,0.000199,0.000199,0.000199
200,21679.3,0.60286,0.31815,1.00698,0.93148,0.87217,0.93536,0.69932,0.77689,0.69545,0.99568,0.0001495,0.0001495,0.0001495
