epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
108,34902.6,1.14001,1.03068,1.39652,0.91869,0.88029,0.93329,0.68139,0.74898,0.82356,0.97361,0.00526199,0.00526199,0.00526199
109,35318.9,1.14929,1.05462,1.40055,0.91907,0.88026,0.93352,0.68144,0.74883,0.81838,0.97356,0.00519135,0.00519135,0.00519135
110,35552.7,1.13914,1.04477,1.39602,0.9216,0.87802,0.93358,0.68144,0.74826,0.81279,0.97288,0.00512068,0.00512068,0.00512068
111,35785.4,1.12725,1.01645,1.38492,0.92143,0.87729,0.93344,0.68158,0.74791,0.80824,0.97241,0.00505,0.00505,0.00505
112,36028.2,1.13431,1.03727,1.38978,0.91921,0.88004,0.93309,0.68163,0.7476,0.80324,0.97193,0.00497932,0.00497932,0.00497932
113,36273.7,1.14016,1.03309,1.39425,0.92146,0.88015,0.93399,0.6825,0.74691,0.80154,0.97127,0.00490865,0.00490865,0.00490865
114,36509,1.13304,1.01609,1.38858,0.92158,0.8811,0.93388,0.68235,0.74668,0.79527,0.97095,0.00483801,0.00483801,0.00483801
115,36752.5,1.12483,1.00605,1.37799,0.91868,0.8839,0.93416,0.68264,0.74598,0.79275,0.97021,0.00476741,0.00476741,0.00476741
116,36998.2,1.10866,1.00095,1.36921,0.91914,0.88403,0.93407,0.68289,0.74568,0.7901,0.96967,0.00469687,0.00469687,0.00469687
117,37237.3,1.11208,0.99205,1.36669,0.92003,0.88506,0.93452,0.68361,0.74515,0.78527,0.96918,0.0046264,0.0046264,0.0046264
118,37472.9,1.11413,0.99372,1.37309,0.91815,0.88542,0.93521,0.6848,0.74489,0.78045,0.96862,0.00455602,0.00455602,0.00455602
119,37711.4,1.11587,0.99471,1.3749,0.92018,0.8855,0.935,0.68431,0.74449,0.77627,0.96809,0.00448574,0.00448574,0.00448574
120,37945.4,1.10053,0.97505,1.35936,0.92071,0.88537,0.93533,0.68471,0.74373,0.77189,0.96737,0.00441558,0.00441558,0.00441558
121,38180.3,1.09604,0.96802,1.35888,0.92075,0.88607,0.93617,0.68637,0.74315,0.76593,0.96671,0.00434554,0.00434554,0.00434554
122,38416,1.11058,0.98131,1.36896,0.92254,0.8863,0.93648,0.68675,0.74249,0.76068,0.96604,0.00427565,0.00427565,0.00427565
123,38654,1.09286,0.95938,1.35747,0.92304,0.88641,0.93747,0.68741,0.7423,0.75658,0.96573,0.00420592,0.00420592,0.00420592
124,38906.8,1.0853,0.95441,1.3473,0.9227,0.88816,0.93702,0.68764,0.74137,0.75106,0.9649,0.00413635,0.00413635,0.00413635
125,39319.5,1.08898,0.96508,1.35493,0.92359,0.88742,0.93744,0.68768,0.74108,0.74571,0.96458,0.00406698,0.00406698,0.00406698
126,39710.8,1.09566,0.95355,1.35483,0.92241,0.8874,0.9374,0.68794,0.74028,0.74172,0.96391,0.0039978,0.0039978,0.0039978
127,39975.9,1.10704,0.95841,1.36155,0.92345,0.88819,0.93796,0.6888,0.73936,0.73678,0.96296,0.00392884,0.00392884,0.00392884
128,40214.4,1.08042,0.93795,1.3426,0.92205,0.88846,0.93824,0.68948,0.73883,0.73113,0.96242,0.00386011,0.00386011,0.00386011
