epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
109,57126.1,1.13239,1.01429,1.39249,0.91997,0.88144,0.93266,0.68823,0.74039,0.76048,0.97563,0.0044296,0.0044296,0.0044296
110,57524.6,1.11644,0.98056,1.37998,0.92013,0.88154,0.9327,0.68907,0.74047,0.75438,0.97542,0.00435254,0.00435254,0.00435254
111,57914.5,1.12775,1.00576,1.38571,0.92224,0.88312,0.93356,0.6898,0.73996,0.7494,0.97501,0.00427565,0.00427565,0.00427565
112,58229.9,1.12318,0.99727,1.38468,0.92317,0.88265,0.93395,0.68978,0.73899,0.74584,0.97379,0.00419895,0.00419895,0.00419895
113,58543.8,1.10843,0.97746,1.36903,0.92212,0.88191,0.9339,0.69071,0.73894,0.74319,0.97346,0.00412246,0.00412246,0.00412246
114,58859.2,1.10866,0.97768,1.37335,0.92219,0.88222,0.93422,0.69247,0.73849,0.73599,0.97293,0.0040462,0.0040462,0.0040462
115,59181,1.10354,0.9752,1.36793,0.92118,0.88318,0.93424,0.69406,0.73799,0.73069,0.9725,0.00397019,0.00397019,0.00397019
116,59497.7,1.09377,0.94529,1.36195,0.92275,0.88328,0.93442,0.6949,0.73782,0.72789,0.97224,0.00389445,0.00389445,0.00389445
117,59810.8,1.09222,0.94901,1.35795,0.92388,0.88375,0.93488,0.69555,0.73679,0.72136,0.97139,0.00381899,0.00381899,0.00381899
118,60127.9,1.09749,0.94551,1.36154,0.92409,0.88413,0.93547,0.69678,0.73631,0.71456,0.97126,0.00374383,0.00374383,0.00374383
119,60447.1,1.09948,0.94483,1.36167,0.92515,0.8835,0.93581,0.69657,0.73584,0.70849,0.97092,0.00366899,0.00366899,0.00366899
120,60763,1.09312,0.93535,1.35111,0.92465,0.88263,0.93654,0.6972,0.73494,0.70316,0.97037,0.0035945,0.0035945,0.0035945
121,61078.8,1.08112,0.93657,1.35292,0.92864,0.88245,0.93719,0.69725,0.73446,0.69879,0.96987,0.00352037,0.00352037,0.00352037
122,61392.2,1.06741,0.92021,1.33526,0.92941,0.88246,0.93742,0.69814,0.73428,0.69513,0.96947,0.00344661,0.00344661,0.00344661
123,61707.2,1.07054,0.92477,1.34336,0.92947,0.88245,0.937,0.69783,0.73395,0.69032,0.96907,0.00337325,0.00337325,0.00337325
124,62022.4,1.07419,0.93152,1.34615,0.9289,0.88358,0.93709,0.69869,0.73345,0.68514,0.96866,0.0033003,0.0033003,0.0033003
125,62341.7,1.07762,0.9169,1.34093,0.92554,0.88466,0.9376,0.6987,0.73289,0.68162,0.96806,0.00322778,0.00322778,0.00322778
126,62658.2,1.06908,0.92523,1.34085,0.92435,0.88523,0.93748,0.69949,0.73321,0.68015,0.9681,0.00315572,0.00315572,0.00315572
127,62982.2,1.04917,0.90581,1.32545,0.92543,0.8875,0.93974,0.70048,0.73267,0.67778,0.96775,0.00308412,0.00308412,0.00308412
128,63297.5,1.06248,0.92795,1.33465,0.92525,0.88836,0.94028,0.70162,0.73205,0.67554,0.96712,0.003013,0.003013,0.003013
129,63613,1.07185,0.90521,1.33555,0.92802,0.88471,0.9398,0.70212,0.73194,0.67278,0.96677,0.00294239,0.00294239,0.00294239
130,63929.9,1.03797,0.87934,1.31507,0.92838,0.88524,0.94026,0.70262,0.73183,0.67188,0.96628,0.0028723,0.0028723,0.0028723
131,64242.7,1.05057,0.8924,1.32235,0.92798,0.88505,0.94055,0.70315,0.7317,0.66838,0.96584,0.00280275,0.00280275,0.00280275
132,64565.2,1.04621,0.88413,1.32333,0.92875,0.8848,0.941,0.70312,0.73121,0.66542,0.96524,0.00273375,0.00273375,0.00273375
133,64883.3,1.05172,0.87888,1.32349,0.92972,0.88526,0.94122,0.70395,0.73019,0.6624,0.96432,0.00266532,0.00266532,0.00266532
134,65199.3,1.02673,0.87248,1.31194,0.93281,0.8821,0.94147,0.70401,0.73022,0.65926,0.96405,0.00259748,0.00259748,0.00259748
135,65518.2,1.04775,0.87524,1.31062,0.93311,0.88191,0.94123,0.7047,0.72974,0.65615,0.96313,0.00253024,0.00253024,0.00253024
136,65830.4,1.02505,0.85342,1.29543,0.9319,0.88181,0.93992,0.7049,0.72982,0.65112,0.96279,0.00246363,0.00246363,0.00246363
137,67195,1.02271,0.84888,1.29119,0.9314,0.88559,0.9405,0.70508,0.72991,0.64607,0.96236,0.00239766,0.00239766,0.00239766
138,68136.2,1.03754,0.85901,1.30921,0.93125,0.88569,0.94046,0.70511,0.73011,0.64119,0.96225,0.00233234,0.00233234,0.00233234
139,68571.8,1.0278,0.84676,1.30192,0.93091,0.8858,0.94041,0.70517,0.72985,0.63828,0.96167,0.00226769,0.00226769,0.00226769
140,68888.3,1.0233,0.85635,1.29754,0.93047,0.88701,0.94054,0.70567,0.72942,0.63473,0.96099,0.00220372,0.00220372,0.00220372
141,69205.7,1.02004,0.84907,1.29789,0.93146,0.88953,0.94294,0.70658,0.72875,0.6303,0.96028,0.00214046,0.00214046,0.00214046
142,69519,1.01857,0.83651,1.29331,0.93152,0.89058,0.94302,0.70713,0.72904,0.62501,0.96006,0.00207792,0.00207792,0.00207792
