epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
107,14236,1.08187,0.93252,1.41417,0.89325,0.84922,0.91265,0.65828,0.80197,0.98871,1.04102,0.004753,0.004753,0.004753
108,14359.6,1.06901,0.93518,1.40306,0.89197,0.85113,0.91285,0.65943,0.80113,0.98761,1.04037,0.0047035,0.0047035,0.0047035
109,14484.1,1.07315,0.93035,1.40098,0.89383,0.84908,0.91294,0.66016,0.80059,0.98524,1.03988,0.004654,0.004654,0.004654
110,14607.8,1.07143,0.92309,1.40379,0.89516,0.84829,0.91268,0.66036,0.8004,0.98075,1.0394,0.0046045,0.0046045,0.0046045
111,14732.3,1.06425,0.9209,1.39864,0.89317,0.84837,0.91269,0.66084,0.7996,0.97688,1.03823,0.004555,0.004555,0.004555
112,14857.5,1.06387,0.91893,1.39692,0.89651,0.84552,0.91245,0.66068,0.79919,0.97019,1.03735,0.0045055,0.0045055,0.0045055
113,14980.9,1.06439,0.91377,1.39507,0.89779,0.84541,0.91332,0.66133,0.79826,0.96385,1.03656,0.004456,0.004456,0.004456
114,15106.2,1.04863,0.89829,1.37507,0.89881,0.84727,0.91416,0.66271,0.79751,0.95581,1.03567,0.0044065,0.0044065,0.0044065
115,15230.1,1.05834,0.91609,1.39155,0.89777,0.84801,0.91406,0.66355,0.79717,0.94766,1.03525,0.004357,0.004357,0.004357
116,15354.1,1.04206,0.89236,1.37424,0.89689,0.84815,0.91443,0.66327,0.79646,0.94264,1.03428,0.0043075,0.0043075,0.0043075
117,15478.2,1.03963,0.87579,1.36767,0.90414,0.84019,0.91508,0.66368,0.79656,0.93969,1.03404,0.004258,0.004258,0.004258
118,15602.2,1.04205,0.88316,1.37286,0.90598,0.8414,0.91627,0.66397,0.79571,0.93492,1.03333,0.0042085,0.0042085,0.0042085
119,15726.4,1.04254,0.88256,1.36903,0.90583,0.84225,0.9163,0.66463,0.79535,0.93161,1.03293,0.004159,0.004159,0.004159
120,15851.1,1.03359,0.88405,1.36303,0.90715,0.84282,0.91691,0.66556,0.79498,0.92685,1.0324,0.0041095,0.0041095,0.0041095
121,15976.1,1.04039,0.88122,1.3699,0.90904,0.84348,0.91801,0.6654,0.79443,0.92414,1.03201,0.00406,0.00406,0.00406
122,16100.7,1.02857,0.85478,1.35993,0.91185,0.84327,0.91797,0.66615,0.79448,0.92123,1.0317,0.0040105,0.0040105,0.0040105
123,16224.4,1.02669,0.86351,1.36243,0.91076,0.84404,0.91866,0.66668,0.7941,0.91869,1.03129,0.003961,0.003961,0.003961
124,16349.1,1.03836,0.87443,1.37048,0.91227,0.84437,0.91886,0.6678,0.79338,0.91649,1.03058,0.0039115,0.0039115,0.0039115
125,16474,1.0191,0.84892,1.35121,0.91194,0.84472,0.91785,0.66845,0.7929,0.91336,1.0299,0.003862,0.003862,0.003862
126,16598.6,1.02004,0.8628,1.35673,0.91212,0.84486,0.91798,0.66925,0.7923,0.91197,1.02928,0.0038125,0.0038125,0.0038125
127,16723.2,1.01932,0.85785,1.3563,0.9131,0.84475,0.91763,0.66913,0.79174,0.91135,1.02882,0.003763,0.003763,0.003763
128,16846.8,1.01425,0.84838,1.34368,0.89817,0.85351,0.91793,0.67032,0.79109,0.90709,1.02813,0.0037135,0.0037135,0.0037135
129,16970.8,1.01553,0.86172,1.34823,0.90008,0.85337,0.91821,0.67092,0.78994,0.90247,1.02727,0.003664,0.003664,0.003664
130,17096.3,1.01609,0.84862,1.35015,0.90713,0.85052,0.91844,0.6712,0.78959,0.89799,1.02672,0.0036145,0.0036145,0.0036145
131,17220.7,1.00414,0.8389,1.34352,0.90965,0.85059,0.91963,0.6717,0.78925,0.89424,1.02639,0.003565,0.003565,0.003565
132,17345.1,0.99532,0.81441,1.32738,0.91035,0.85081,0.91949,0.67226,0.78804,0.89074,1.02549,0.0035155,0.0035155,0.0035155
133,17469.4,1.00441,0.82405,1.33402,0.91014,0.85123,0.91992,0.67275,0.7873,0.88742,1.02469,0.003466,0.003466,0.003466
134,17593.7,0.9974,0.82985,1.33217,0.91138,0.8504,0.91942,0.67255,0.78663,0.88311,1.02389,0.0034165,0.0034165,0.0034165
135,17719,0.99557,0.82906,1.33072,0.91267,0.85136,0.92063,0.67269,0.78575,0.87682,1.02331,0.003367,0.003367,0.003367
136,17843,0.97618,0.80373,1.31331,0.91349,0.85133,0.92078,0.6727,0.78516,0.87164,1.02288,0.0033175,0.0033175,0.0033175
137,17968.5,0.99056,0.80019,1.31925,0.91548,0.85251,0.92144,0.6729,0.78461,0.87073,1.02227,0.003268,0.003268,0.003268
138,18092.3,0.98652,0.80115,1.32225,0.91536,0.85256,0.9215,0.67334,0.78405,0.86783,1.0214,0.0032185,0.0032185,0.0032185
139,18217,0.9736,0.79419,1.30734,0.90984,0.8574,0.92136,0.67398,0.78395,0.86734,1.02101,0.003169,0.003169,0.003169
140,18341.7,0.9717,0.7849,1.3123,0.90849,0.85698,0.9219,0.67475,0.78368,0.86349,1.02049,0.0031195,0.0031195,0.0031195
141,18465.2,0.97538,0.79668,1.31053,0.90891,0.86064,0.92234,0.67502,0.78313,0.86119,1.01965,0.00307,0.00307,0.00307
142,18590,0.96651,0.76953,1.30147,0.90801,0.86046,0.92229,0.67564,0.78257,0.85746,1.01893,0.0030205,0.0030205,0.0030205
143,18714.9,0.9664,0.79204,1.30743,0.90745,0.86046,0.92225,0.6755,0.78186,0.85378,1.01797,0.002971,0.002971,0.002971
144,18838.8,0.96725,0.77522,1.30095,0.91699,0.85516,0.92289,0.67615,0.78126,0.85272,1.01724,0.0029215,0.0029215,0.0029215
145,18964.1,0.95667,0.76024,1.29668,0.91747,0.85684,0.9232,0.67646,0.78027,0.84966,1.01648,0.002872,0.002872,0.002872
146,19089,0.95581,0.76998,1.29359,0.91962,0.85601,0.92404,0.67727,0.78045,0.84346,1.01593,0.0028225,0.0028225,0.0028225
147,19213.2,0.95278,0.76877,1.28477,0.92049,0.85744,0.92458,0.6773,0.77996,0.83988,1.01516,0.002773,0.002773,0.002773
148,19337.9,0.9449,0.75097,1.28321,0.9191,0.85793,0.92514,0.67766,0.77945,0.83847,1.01475,0.0027235,0.0027235,0.0027235
149,19461.7,0.94276,0.75498,1.29103,0.92029,0.85878,0.92521,0.67831,0.77907,0.83426,1.01434,0.002674,0.002674,0.002674
150,19588,0.93603,0.75275,1.28102,0.92106,0.85884,0.92591,0.6796,0.77875,0.83052,1.01386,0.0026245,0.0026245,0.0026245
151,19712.1,0.93315,0.74322,1.2748,0.91823,0.86125,0.92627,0.67939,0.77851,0.82504,1.0136,0.002575,0.002575,0.002575
152,19836.4,0.93608,0.74009,1.2731,0.92001,0.86155,0.92489,0.68003,0.77826,0.81886,1.01312,0.0025255,0.0025255,0.0025255
153,19960.7,0.93379,0.74162,1.27528,0.91873,0.86379,0.92518,0.67983,0.77778,0.81568,1.01254,0.002476,0.002476,0.002476
