epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
105,13388.5,0.79189,0.61151,1.18727,0.91433,0.85533,0.91609,0.63069,1.15314,0.60097,1.27313,0.004852,0.004852,0.004852
106,13515.5,0.7886,0.61574,1.19274,0.90044,0.86575,0.91683,0.63101,1.15303,0.59986,1.27327,0.0048025,0.0048025,0.0048025
107,13642.1,0.78132,0.60926,1.18642,0.90196,0.86372,0.91743,0.63208,1.15228,0.59874,1.27289,0.004753,0.004753,0.004753
108,13769.9,0.791,0.61176,1.19134,0.91467,0.85325,0.91718,0.63212,1.15229,0.59772,1.27302,0.0047035,0.0047035,0.0047035
109,13899,0.78145,0.60895,1.18401,0.90167,0.86536,0.91781,0.63241,1.15146,0.59785,1.27307,0.004654,0.004654,0.004654
110,14025,0.77566,0.60795,1.17958,0.90145,0.8679,0.91887,0.63314,1.15118,0.59802,1.27283,0.0046045,0.0046045,0.0046045
111,14155.4,0.77955,0.59534,1.18402,0.90008,0.86943,0.91863,0.63336,1.15145,0.59834,1.27342,0.004555,0.004555,0.004555
112,14283.4,0.76533,0.6023,1.17377,0.90548,0.86339,0.91867,0.6343,1.15168,0.59776,1.27408,0.0045055,0.0045055,0.0045055
113,14410.6,0.77625,0.59248,1.18139,0.89864,0.87155,0.91909,0.63508,1.15099,0.59812,1.27367,0.004456,0.004456,0.004456
114,14536.3,0.77069,0.59598,1.17718,0.90106,0.86715,0.91938,0.63478,1.15037,0.59763,1.27341,0.0044065,0.0044065,0.0044065
115,14663.2,0.75618,0.57938,1.16765,0.90017,0.86688,0.91914,0.63526,1.15014,0.59652,1.27379,0.004357,0.004357,0.004357
116,14788.9,0.75613,0.58125,1.16059,0.90025,0.86763,0.91906,0.63528,1.14979,0.59501,1.27382,0.0043075,0.0043075,0.0043075
117,14917.6,0.75826,0.58335,1.163,0.90356,0.86383,0.91886,0.63508,1.14949,0.59373,1.27421,0.004258,0.004258,0.004258
118,15042.8,0.75507,0.57937,1.16891,0.90691,0.86155,0.91874,0.63554,1.15002,0.5926,1.27515,0.0042085,0.0042085,0.0042085
119,15167.6,0.75847,0.58163,1.16242,0.9024,0.86667,0.91902,0.6362,1.14988,0.59224,1.27462,0.004159,0.004159,0.004159
120,15295.1,0.7496,0.57174,1.1576,0.89742,0.87015,0.91864,0.63643,1.14978,0.59166,1.2746,0.0041095,0.0041095,0.0041095
121,15420.7,0.74647,0.5611,1.15971,0.91128,0.85708,0.91878,0.63656,1.14928,0.59126,1.2737,0.00406,0.00406,0.00406
122,15546,0.74191,0.573,1.1608,0.91194,0.85782,0.91866,0.63703,1.14947,0.58985,1.27381,0.0040105,0.0040105,0.0040105
123,15671.3,0.74099,0.56679,1.15441,0.91165,0.85718,0.91854,0.63746,1.14935,0.59076,1.27315,0.003961,0.003961,0.003961
124,15799.3,0.73338,0.55679,1.15133,0.90161,0.86734,0.91915,0.63754,1.14884,0.59042,1.27286,0.0039115,0.0039115,0.0039115
125,15925.3,0.73615,0.56616,1.15368,0.9021,0.86644,0.91898,0.63819,1.14916,0.58982,1.27318,0.003862,0.003862,0.003862
126,16052.5,0.73953,0.56023,1.14854,0.91074,0.85643,0.91925,0.63806,1.14918,0.58941,1.27348,0.0038125,0.0038125,0.0038125
127,16180.5,0.73342,0.56226,1.14846,0.90513,0.86401,0.91964,0.63867,1.14903,0.58892,1.27329,0.003763,0.003763,0.003763
128,16308.4,0.73207,0.55428,1.14661,0.90922,0.85927,0.91947,0.6383,1.14909,0.58909,1.2732,0.0037135,0.0037135,0.0037135
129,16435.1,0.72304,0.54549,1.14334,0.89022,0.87882,0.91984,0.63879,1.14885,0.58871,1.27306,0.003664,0.003664,0.003664
130,16560.9,0.72654,0.55087,1.14174,0.9126,0.85948,0.91999,0.63949,1.14898,0.58852,1.27352,0.0036145,0.0036145,0.0036145
131,16686.6,0.7218,0.54792,1.13923,0.91048,0.86141,0.91966,0.6396,1.14856,0.58845,1.27369,0.003565,0.003565,0.003565
132,16814.2,0.71501,0.54187,1.13751,0.90966,0.8608,0.91953,0.6396,1.14849,0.58806,1.27381,0.0035155,0.0035155,0.0035155
133,16942.3,0.72116,0.54425,1.13928,0.91207,0.85841,0.91918,0.63944,1.14841,0.58807,1.27377,0.003466,0.003466,0.003466
