epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
111,11278.3,1.05384,0.9296,1.36361,0.91637,0.85395,0.9218,0.678,0.74364,1.07431,0.96853,0.004555,0.004555,0.004555
112,11373.2,1.04368,0.92606,1.3611,0.91455,0.85216,0.92137,0.67806,0.74354,1.07159,0.96847,0.0045055,0.0045055,0.0045055
113,11467.3,1.04617,0.92614,1.36751,0.91591,0.85104,0.92145,0.67886,0.74293,1.06427,0.96792,0.004456,0.004456,0.004456
114,11569.7,1.04507,0.92666,1.35947,0.91611,0.85173,0.92162,0.67937,0.74282,1.05928,0.96777,0.0044065,0.0044065,0.0044065
115,11663.8,1.03826,0.91305,1.34936,0.91496,0.85076,0.92102,0.67942,0.7423,1.05404,0.96762,0.004357,0.004357,0.004357
116,11753.8,1.04195,0.92396,1.35578,0.91503,0.8505,0.92085,0.67988,0.74227,1.0493,0.96759,0.0043075,0.0043075,0.0043075
117,11844.1,1.03406,0.90561,1.3463,0.91594,0.85075,0.9215,0.68053,0.74202,1.03834,0.96735,0.004258,0.004258,0.004258
118,11936.4,1.05237,0.92483,1.35648,0.91708,0.85067,0.92187,0.68123,0.74128,1.03391,0.96662,0.0042085,0.0042085,0.0042085
119,12028.4,1.03079,0.90085,1.34384,0.91503,0.85405,0.92229,0.68084,0.74126,1.03095,0.96637,0.004159,0.004159,0.004159
120,12129.1,1.03085,0.89252,1.33901,0.90647,0.86159,0.92259,0.68148,0.74057,1.02295,0.96576,0.0041095,0.0041095,0.0041095
121,12226.5,1.02726,0.89097,1.34125,0.90516,0.86249,0.92291,0.68196,0.74008,1.01538,0.96532,0.00406,0.00406,0.00406
122,12318.2,1.02573,0.88636,1.34232,0.90429,0.86443,0.92346,0.68258,0.73949,1.00877,0.9648,0.0040105,0.0040105,0.0040105
123,12408.7,1.00555,0.87427,1.3211,0.90681,0.86282,0.9235,0.68336,0.73918,1.00207,0.96435,0.003961,0.003961,0.003961
124,12507.6,1.01277,0.86868,1.33048,0.92025,0.85037,0.92345,0.68302,0.73896,0.99329,0.96415,0.0039115,0.0039115,0.0039115
125,12599.4,1.01756,0.88412,1.33124,0.92111,0.85113,0.92354,0.68321,0.73878,0.9912,0.964,0.003862,0.003862,0.003862
126,12690.2,0.9972,0.85788,1.31452,0.92086,0.85172,0.92353,0.68293,0.73848,0.98996,0.96356,0.0038125,0.0038125,0.0038125
127,12780.4,1.0042,0.86096,1.32162,0.92116,0.85201,0.92386,0.684,0.7382,0.98707,0.96326,0.003763,0.003763,0.003763
128,12878.6,1.01545,0.86807,1.32801,0.92263,0.85202,0.92398,0.68376,0.7376,0.98143,0.96277,0.0037135,0.0037135,0.0037135
129,12970.6,1.00123,0.85491,1.32509,0.92438,0.85096,0.92432,0.6846,0.73735,0.97778,0.96258,0.003664,0.003664,0.003664
130,13060.9,0.99591,0.84847,1.31894,0.92592,0.85131,0.92431,0.6847,0.737,0.97509,0.96235,0.0036145,0.0036145,0.0036145
131,13151.7,0.98593,0.83552,1.31612,0.92431,0.85096,0.92404,0.68493,0.73666,0.97346,0.96214,0.003565,0.003565,0.003565
132,13266.6,0.98985,0.83997,1.31781,0.92325,0.85191,0.92401,0.68495,0.73651,0.97078,0.96191,0.0035155,0.0035155,0.0035155
133,13359,0.98946,0.8342,1.31637,0.92346,0.85052,0.92418,0.68563,0.73623,0.96764,0.96166,0.003466,0.003466,0.003466
134,13449.1,0.9845,0.84296,1.30735,0.92477,0.85127,0.92473,0.68639,0.73593,0.96483,0.96129,0.0034165,0.0034165,0.0034165
135,13543.4,0.98238,0.83906,1.31074,0.92589,0.85172,0.92447,0.68635,0.73556,0.96005,0.96095,0.003367,0.003367,0.003367
136,13646.2,0.97295,0.83233,1.30246,0.92431,0.8551,0.92461,0.68709,0.73499,0.95741,0.9605,0.0033175,0.0033175,0.0033175
137,13738.2,0.98628,0.82625,1.30303,0.92477,0.8563,0.92503,0.68779,0.73465,0.95121,0.96024,0.003268,0.003268,0.003268
138,13828.5,0.98036,0.82619,1.29608,0.9247,0.85707,0.92516,0.68786,0.73433,0.94377,0.9597,0.0032185,0.0032185,0.0032185
139,13937,0.97656,0.82309,1.29964,0.92467,0.8572,0.92554,0.68744,0.73435,0.94011,0.95959,0.003169,0.003169,0.003169
140,14040.1,0.96503,0.80738,1.29305,0.92454,0.85693,0.92571,0.68796,0.73441,0.93688,0.95971,0.0031195,0.0031195,0.0031195
141,14131.1,0.96067,0.80274,1.28751,0.92592,0.85662,0.92601,0.68898,0.73379,0.9325,0.95924,0.00307,0.00307,0.00307
142,14221.4,0.96543,0.79751,1.28751,0.92462,0.85663,0.92622,0.68946,0.73349,0.92897,0.95886,0.0030205,0.0030205,0.0030205
143,14318,0.95683,0.80045,1.28311,0.92423,0.85643,0.92597,0.68911,0.73313,0.92365,0.95837,0.002971,0.002971,0.002971
144,14409.2,0.97064,0.80564,1.29432,0.92382,0.8574,0.92642,0.68987,0.73247,0.92254,0.95785,0.0029215,0.0029215,0.0029215
145,14500.3,0.95685,0.79254,1.28416,0.92498,0.85775,0.92666,0.68999,0.73199,0.91941,0.95742,0.002872,0.002872,0.002872
146,14601.5,0.9472,0.79057,1.27593,0.92494,0.85749,0.92691,0.69067,0.73161,0.91652,0.95714,0.0028225,0.0028225,0.0028225
147,14706.4,0.96238,0.78862,1.28141,0.92594,0.85741,0.92768,0.69094,0.73116,0.9138,0.95679,0.002773,0.002773,0.002773
148,14797.9,0.94586,0.78227,1.27491,0.92544,0.85745,0.92697,0.69131,0.73108,0.91217,0.95651,0.0027235,0.0027235,0.0027235
149,14888.3,0.94458,0.77465,1.27197,0.9249,0.85792,0.92745,0.692,0.73093,0.91036,0.95633,0.002674,0.002674,0.002674
150,14990,0.93064,0.75615,1.26308,0.92422,0.85884,0.92747,0.69286,0.73086,0.9059,0.95614,0.0026245,0.0026245,0.0026245
151,15081.2,0.94202,0.77131,1.27112,0.92502,0.85604,0.92732,0.69274,0.73055,0.90132,0.95568,0.002575,0.002575,0.002575
152,15171.8,0.92801,0.76192,1.26314,0.92439,0.85717,0.92741,0.69291,0.73029,0.8987,0.95557,0.0025255,0.0025255,0.0025255
153,15269.8,0.93307,0.76728,1.26433,0.92558,0.85766,0.92816,0.69275,0.73004,0.89602,0.95533,0.002476,0.002476,0.002476
154,15378.1,0.92507,0.76417,1.26034,0.92582,0.85719,0.92824,0.69323,0.72987,0.89051,0.955,0.0024265,0.0024265,0.0024265
155,15470.1,0.92422,0.74818,1.25676,0.92794,0.85757,0.92886,0.69367,0.72956,0.88603,0.95459,0.002377,0.002377,0.002377
156,15560.6,0.93136,0.76264,1.26387,0.92891,0.85726,0.92942,0.69375,0.72954,0.88096,0.95447,0.0023275,0.0023275,0.0023275
157,15650.6,0.93547,0.75274,1.26465,0.92958,0.85745,0.9291,0.69431,0.72928,0.87632,0.95421,0.002278,0.002278,0.002278
158,15748.1,0.91383,0.74075,1.25616,0.93034,0.85738,0.92931,0.69503,0.72905,0.8732,0.95397,0.0022285,0.0022285,0.0022285
159,15840,0.91241,0.74054,1.24876,0.93108,0.85785,0.92965,0.69504,0.72896,0.86944,0.95383,0.002179,0.002179,0.002179
160,15929.9,0.90762,0.73218,1.2491,0.93029,0.8583,0.92932,0.69568,0.72876,0.86604,0.9537,0.0021295,0.0021295,0.0021295
161,16035.4,0.89766,0.71373,1.23745,0.93072,0.85905,0.93017,0.69569,0.72864,0.86239,0.95348,0.00208,0.00208,0.00208
162,16126.9,0.91358,0.74318,1.24787,0.93392,0.85863,0.9307,0.69612,0.72894,0.85926,0.95361,0.0020305,0.0020305,0.0020305
