epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,18504.9,0.83571,0.62974,1.17789,0.9254,0.8678,0.93124,0.69075,0.76593,0.77603,0.97542,0.000892,0.000892,0.000892
186,18604.8,0.65779,0.35296,1.03695,0.92752,0.86738,0.93115,0.69169,0.76595,0.77348,0.97529,0.0008425,0.0008425,0.0008425
187,18704.1,0.64853,0.3503,1.03184,0.92775,0.86857,0.93132,0.69203,0.76579,0.77147,0.97504,0.000793,0.000793,0.000793
188,18803.4,0.64409,0.34532,1.03001,0.92811,0.86867,0.93156,0.69282,0.76545,0.76858,0.97462,0.0007435,0.0007435,0.0007435
189,18901.2,0.63709,0.33896,1.02889,0.92755,0.86891,0.9316,0.69266,0.76537,0.76554,0.97444,0.000694,0.000694,0.000694
190,18998.7,0.64114,0.34082,1.02541,0.92818,0.86923,0.93216,0.69321,0.76515,0.76362,0.97431,0.0006445,0.0006445,0.0006445
191,19095,0.64294,0.33998,1.02892,0.92649,0.8716,0.93234,0.69331,0.76499,0.76203,0.9742,0.000595,0.000595,0.000595
192,19191.2,0.62856,0.33117,1.01708,0.92688,0.87272,0.93326,0.69408,0.76501,0.76018,0.97441,0.0005455,0.0005455,0.0005455
193,19288.7,0.62719,0.33321,1.01792,0.92815,0.87168,0.93338,0.69478,0.76526,0.75779,0.97475,0.000496,0.000496,0.000496
194,19385.4,0.62897,0.33295,1.01795,0.92818,0.87098,0.9337,0.69461,0.76554,0.75629,0.97519,0.0004465,0.0004465,0.0004465
195,19481.9,0.61448,0.32223,1.01247,0.92052,0.8778,0.93393,0.69506,0.76553,0.75434,0.97488,0.000397,0.000397,0.000397
196,19577.8,0.61954,0.32502,1.01326,0.92211,0.87666,0.93421,0.69559,0.76632,0.75204,0.97586,0.0003475,0.0003475,0.0003475
197,19674.1,0.60962,0.32271,1.006,0.9224,0.87617,0.93452,0.69622,0.7667,0.74942,0.97639,0.000298,0.000298,0.000298
198,19770.1,0.61766,0.32215,1.00988,0.92311,0.87657,0.93461,0.6963,0.76707,0.74718,0.97708,0.0002485,0.0002485,0.0002485
199,19866.7,0.60119,0.31762,1.0018,0.92221,0.87781,0.93465,0.69619,0.76707,0.74489,0.97706,0.000199,0.000199,0.000199
200,19962.4,0.59805,0.3167,0.99866,0.92211,0.87656,0.93411,0.69599,0.76736,0.74263,0.97743,0.0001495,0.0001495,0.0001495
